Sample in Buffer,Sample in Window,TRIGGER,dbg_pc[14:0],dbg_rstn,dbg_uart_addr,dbg_uart_tx_pre,dbg_uart_tx_valid,trap_trigger,reg_dec_pc[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
0,0,1,009c,1,0,1,0,0,00000094
1,1,0,00a0,1,0,1,0,0,00000098
2,2,0,00a4,1,0,1,0,0,0000009c
3,3,0,00a8,1,0,1,0,0,000000a0
4,4,0,00ac,1,0,1,0,0,000000a4
5,5,0,00ac,1,0,1,0,0,000000a4
6,6,0,00ac,1,0,1,0,0,000000a4
7,7,0,00b0,1,0,1,0,0,000000a8
8,8,0,00b4,1,0,1,0,0,000000ac
9,9,0,0054,1,0,1,0,0,000000ac
10,10,0,0058,1,0,1,0,0,00000000
11,11,0,005c,1,0,1,0,0,00000054
12,12,0,0068,1,0,1,0,0,00000054
13,13,0,006c,1,0,1,0,0,00000000
14,14,0,0070,1,0,1,0,0,00000068
15,15,0,0070,1,0,1,0,0,00000068
16,16,0,0070,1,0,1,0,0,00000068
17,17,0,0074,1,0,1,0,0,0000006c
18,18,0,0078,1,0,1,0,0,00000070
19,19,0,007c,1,0,1,0,0,00000074
20,20,0,0080,1,0,1,0,0,00000078
21,21,0,0084,1,0,1,0,0,0000007c
22,22,0,0088,1,0,1,0,0,00000080
23,23,0,008c,1,0,1,0,0,00000084
24,24,0,0090,1,0,1,0,0,00000088
25,25,0,0090,1,0,1,0,0,00000088
26,26,0,0090,1,0,1,0,0,00000088
27,27,0,0094,1,0,1,0,0,0000008c
28,28,0,0094,1,0,1,0,0,0000008c
29,29,0,0098,1,0,1,0,0,00000090
30,30,0,009c,1,0,1,0,0,00000094
31,31,0,00a0,1,0,1,0,0,00000098
32,32,0,00a4,1,0,1,0,0,0000009c
33,33,0,00a8,1,0,1,0,0,000000a0
34,34,0,00ac,1,0,1,0,0,000000a4
35,35,0,00ac,1,0,1,0,0,000000a4
36,36,0,00ac,1,0,1,0,0,000000a4
37,37,0,00b0,1,0,1,0,0,000000a8
38,38,0,00b4,1,0,1,0,0,000000ac
39,39,0,0054,1,0,1,0,0,000000ac
40,40,0,0058,1,0,1,0,0,00000000
41,41,0,005c,1,0,1,0,0,00000054
42,42,0,0068,1,0,1,0,0,00000054
43,43,0,006c,1,0,1,0,0,00000000
44,44,0,0070,1,0,1,0,0,00000068
45,45,0,0070,1,0,1,0,0,00000068
46,46,0,0070,1,0,1,0,0,00000068
47,47,0,0074,1,0,1,0,0,0000006c
48,48,0,0078,1,0,1,0,0,00000070
49,49,0,007c,1,0,1,0,0,00000074
50,50,0,0080,1,0,1,0,0,00000078
51,51,0,0084,1,0,1,0,0,0000007c
52,52,0,0088,1,0,1,0,0,00000080
53,53,0,008c,1,0,1,0,0,00000084
54,54,0,0090,1,0,1,0,0,00000088
55,55,0,0090,1,0,1,0,0,00000088
56,56,0,0090,1,0,1,0,0,00000088
57,57,0,0094,1,0,1,0,0,0000008c
58,58,0,0094,1,0,1,0,0,0000008c
59,59,0,0098,1,0,1,0,0,00000090
60,60,0,009c,1,0,1,0,0,00000094
61,61,0,00a0,1,0,1,0,0,00000098
62,62,0,00a4,1,0,1,0,0,0000009c
63,63,0,00a8,1,0,1,0,0,000000a0
64,64,0,00ac,1,0,1,0,0,000000a4
65,65,0,00ac,1,0,1,0,0,000000a4
66,66,0,00ac,1,0,1,0,0,000000a4
67,67,0,00b0,1,0,1,0,0,000000a8
68,68,0,00b4,1,0,1,0,0,000000ac
69,69,0,0054,1,0,1,0,0,000000ac
70,70,0,0058,1,0,1,0,0,00000000
71,71,0,005c,1,0,1,0,0,00000054
72,72,0,0068,1,0,1,0,0,00000054
73,73,0,006c,1,0,1,0,0,00000000
74,74,0,0070,1,0,1,0,0,00000068
75,75,0,0070,1,0,1,0,0,00000068
76,76,0,0070,1,0,1,0,0,00000068
77,77,0,0074,1,0,1,0,0,0000006c
78,78,0,0078,1,0,1,0,0,00000070
79,79,0,007c,1,0,1,0,0,00000074
80,80,0,0080,1,0,1,0,0,00000078
81,81,0,0084,1,0,1,0,0,0000007c
82,82,0,0088,1,0,1,0,0,00000080
83,83,0,008c,1,0,1,0,0,00000084
84,84,0,0090,1,0,1,0,0,00000088
85,85,0,0090,1,0,1,0,0,00000088
86,86,0,0090,1,0,1,0,0,00000088
87,87,0,0094,1,0,1,0,0,0000008c
88,88,0,0094,1,0,1,0,0,0000008c
89,89,0,0098,1,0,1,0,0,00000090
90,90,0,009c,1,0,1,0,0,00000094
91,91,0,00a0,1,0,1,0,0,00000098
92,92,0,00a4,1,0,1,0,0,0000009c
93,93,0,00a8,1,0,1,0,0,000000a0
94,94,0,00ac,1,0,1,0,0,000000a4
95,95,0,00ac,1,0,1,0,0,000000a4
96,96,0,00ac,1,0,1,0,0,000000a4
97,97,0,00b0,1,0,1,0,0,000000a8
98,98,0,00b4,1,0,1,0,0,000000ac
99,99,0,0054,1,0,1,0,0,000000ac
100,100,0,0058,1,0,1,0,0,00000000
101,101,0,005c,1,0,1,0,0,00000054
102,102,0,0068,1,0,1,0,0,00000054
103,103,0,006c,1,0,1,0,0,00000000
104,104,0,0070,1,0,1,0,0,00000068
105,105,0,0070,1,0,1,0,0,00000068
106,106,0,0070,1,0,1,0,0,00000068
107,107,0,0074,1,0,1,0,0,0000006c
108,108,0,0078,1,0,1,0,0,00000070
109,109,0,007c,1,0,1,0,0,00000074
110,110,0,0080,1,0,1,0,0,00000078
111,111,0,0084,1,0,1,0,0,0000007c
112,112,0,0088,1,0,1,0,0,00000080
113,113,0,008c,1,0,1,0,0,00000084
114,114,0,0090,1,0,1,0,0,00000088
115,115,0,0090,1,0,1,0,0,00000088
116,116,0,0090,1,0,1,0,0,00000088
117,117,0,0094,1,0,1,0,0,0000008c
118,118,0,0094,1,0,1,0,0,0000008c
119,119,0,0098,1,0,1,0,0,00000090
120,120,0,009c,1,0,1,0,0,00000094
121,121,0,00a0,1,0,1,0,0,00000098
122,122,0,00a4,1,0,1,0,0,0000009c
123,123,0,00a8,1,0,1,0,0,000000a0
124,124,0,00ac,1,0,1,0,0,000000a4
125,125,0,00ac,1,0,1,0,0,000000a4
126,126,0,00ac,1,0,1,0,0,000000a4
127,127,0,00b0,1,0,1,0,0,000000a8
128,128,0,00b4,1,0,1,0,0,000000ac
129,129,0,0054,1,0,1,0,0,000000ac
130,130,0,0058,1,0,1,0,0,00000000
131,131,0,005c,1,0,1,0,0,00000054
132,132,0,0068,1,0,1,0,0,00000054
133,133,0,006c,1,0,1,0,0,00000000
134,134,0,0070,1,0,1,0,0,00000068
135,135,0,0070,1,0,1,0,0,00000068
136,136,0,0070,1,0,1,0,0,00000068
137,137,0,0074,1,0,1,0,0,0000006c
138,138,0,0078,1,0,1,0,0,00000070
139,139,0,007c,1,0,1,0,0,00000074
140,140,0,0080,1,0,1,0,0,00000078
141,141,0,0084,1,0,1,0,0,0000007c
142,142,0,0088,1,0,1,0,0,00000080
143,143,0,008c,1,0,1,0,0,00000084
144,144,0,0090,1,0,1,0,0,00000088
145,145,0,0090,1,0,1,0,0,00000088
146,146,0,0090,1,0,1,0,0,00000088
147,147,0,0094,1,0,1,0,0,0000008c
148,148,0,0094,1,0,1,0,0,0000008c
149,149,0,0098,1,0,1,0,0,00000090
150,150,0,009c,1,0,1,0,0,00000094
151,151,0,00a0,1,0,1,0,0,00000098
152,152,0,00a4,1,0,1,0,0,0000009c
153,153,0,00a8,1,0,1,0,0,000000a0
154,154,0,00ac,1,0,1,0,0,000000a4
155,155,0,00ac,1,0,1,0,0,000000a4
156,156,0,00ac,1,0,1,0,0,000000a4
157,157,0,00b0,1,0,1,0,0,000000a8
158,158,0,00b4,1,0,1,0,0,000000ac
159,159,0,0054,1,0,1,0,0,000000ac
160,160,0,0058,1,0,1,0,0,00000000
161,161,0,005c,1,0,1,0,0,00000054
162,162,0,0068,1,0,1,0,0,00000054
163,163,0,006c,1,0,1,0,0,00000000
164,164,0,0070,1,0,1,0,0,00000068
165,165,0,0070,1,0,1,0,0,00000068
166,166,0,0070,1,0,1,0,0,00000068
167,167,0,0074,1,0,1,0,0,0000006c
168,168,0,0078,1,0,1,0,0,00000070
169,169,0,007c,1,0,1,0,0,00000074
170,170,0,0080,1,0,1,0,0,00000078
171,171,0,0084,1,0,1,0,0,0000007c
172,172,0,0088,1,0,1,0,0,00000080
173,173,0,008c,1,0,1,0,0,00000084
174,174,0,0090,1,0,1,0,0,00000088
175,175,0,0090,1,0,1,0,0,00000088
176,176,0,0090,1,0,1,0,0,00000088
177,177,0,0094,1,0,1,0,0,0000008c
178,178,0,0094,1,0,1,0,0,0000008c
179,179,0,0098,1,0,1,0,0,00000090
180,180,0,009c,1,0,1,0,0,00000094
181,181,0,00a0,1,0,1,0,0,00000098
182,182,0,00a4,1,0,1,0,0,0000009c
183,183,0,00a8,1,0,1,0,0,000000a0
184,184,0,00ac,1,0,1,0,0,000000a4
185,185,0,00ac,1,0,1,0,0,000000a4
186,186,0,00ac,1,0,1,0,0,000000a4
187,187,0,00b0,1,0,1,0,0,000000a8
188,188,0,00b4,1,0,1,0,0,000000ac
189,189,0,0054,1,0,1,0,0,000000ac
190,190,0,0058,1,0,1,0,0,00000000
191,191,0,005c,1,0,1,0,0,00000054
192,192,0,0068,1,0,1,0,0,00000054
193,193,0,006c,1,0,1,0,0,00000000
194,194,0,0070,1,0,1,0,0,00000068
195,195,0,0070,1,0,1,0,0,00000068
196,196,0,0070,1,0,1,0,0,00000068
197,197,0,0074,1,0,1,0,0,0000006c
198,198,0,0078,1,0,1,0,0,00000070
199,199,0,007c,1,0,1,0,0,00000074
200,200,0,0080,1,0,1,0,0,00000078
201,201,0,0084,1,0,1,0,0,0000007c
202,202,0,0088,1,0,1,0,0,00000080
203,203,0,008c,1,0,1,0,0,00000084
204,204,0,0090,1,0,1,0,0,00000088
205,205,0,0090,1,0,1,0,0,00000088
206,206,0,0090,1,0,1,0,0,00000088
207,207,0,0094,1,0,1,0,0,0000008c
208,208,0,0094,1,0,1,0,0,0000008c
209,209,0,0098,1,0,1,0,0,00000090
210,210,0,009c,1,0,1,0,0,00000094
211,211,0,00a0,1,0,1,0,0,00000098
212,212,0,00a4,1,0,1,0,0,0000009c
213,213,0,00a8,1,0,1,0,0,000000a0
214,214,0,00ac,1,0,1,0,0,000000a4
215,215,0,00ac,1,0,1,0,0,000000a4
216,216,0,00ac,1,0,1,0,0,000000a4
217,217,0,00b0,1,0,1,0,0,000000a8
218,218,0,00b4,1,0,1,0,0,000000ac
219,219,0,0054,1,0,1,0,0,000000ac
220,220,0,0058,1,0,1,0,0,00000000
221,221,0,005c,1,0,1,0,0,00000054
222,222,0,0068,1,0,1,0,0,00000054
223,223,0,006c,1,0,1,0,0,00000000
224,224,0,0070,1,0,1,0,0,00000068
225,225,0,0070,1,0,1,0,0,00000068
226,226,0,0070,1,0,1,0,0,00000068
227,227,0,0074,1,0,1,0,0,0000006c
228,228,0,0078,1,0,1,0,0,00000070
229,229,0,007c,1,0,1,0,0,00000074
230,230,0,0080,1,0,1,0,0,00000078
231,231,0,0084,1,0,1,0,0,0000007c
232,232,0,0088,1,0,1,0,0,00000080
233,233,0,008c,1,0,1,0,0,00000084
234,234,0,0090,1,0,1,0,0,00000088
235,235,0,0090,1,0,1,0,0,00000088
236,236,0,0090,1,0,1,0,0,00000088
237,237,0,0094,1,0,1,0,0,0000008c
238,238,0,0094,1,0,1,0,0,0000008c
239,239,0,0098,1,0,1,0,0,00000090
240,240,0,009c,1,0,1,0,0,00000094
241,241,0,00a0,1,0,1,0,0,00000098
242,242,0,00a4,1,0,1,0,0,0000009c
243,243,0,00a8,1,0,1,0,0,000000a0
244,244,0,00ac,1,0,1,0,0,000000a4
245,245,0,00ac,1,0,1,0,0,000000a4
246,246,0,00ac,1,0,1,0,0,000000a4
247,247,0,00b0,1,0,1,0,0,000000a8
248,248,0,00b4,1,0,1,0,0,000000ac
249,249,0,0054,1,0,1,0,0,000000ac
250,250,0,0058,1,0,1,0,0,00000000
251,251,0,005c,1,0,1,0,0,00000054
252,252,0,0068,1,0,1,0,0,00000054
253,253,0,006c,1,0,1,0,0,00000000
254,254,0,0070,1,0,1,0,0,00000068
255,255,0,0070,1,0,1,0,0,00000068
256,256,0,0070,1,0,1,0,0,00000068
257,257,0,0074,1,0,1,0,0,0000006c
258,258,0,0078,1,0,1,0,0,00000070
259,259,0,007c,1,0,1,0,0,00000074
260,260,0,0080,1,0,1,0,0,00000078
261,261,0,0084,1,0,1,0,0,0000007c
262,262,0,0088,1,0,1,0,0,00000080
263,263,0,008c,1,0,1,0,0,00000084
264,264,0,0090,1,0,1,0,0,00000088
265,265,0,0090,1,0,1,0,0,00000088
266,266,0,0090,1,0,1,0,0,00000088
267,267,0,0094,1,0,1,0,0,0000008c
268,268,0,0094,1,0,1,0,0,0000008c
269,269,0,0098,1,0,1,0,0,00000090
270,270,0,009c,1,0,1,0,0,00000094
271,271,0,00a0,1,0,1,0,0,00000098
272,272,0,00a4,1,0,1,0,0,0000009c
273,273,0,00a8,1,0,1,0,0,000000a0
274,274,0,00ac,1,0,1,0,0,000000a4
275,275,0,00ac,1,0,1,0,0,000000a4
276,276,0,00ac,1,0,1,0,0,000000a4
277,277,0,00b0,1,0,1,0,0,000000a8
278,278,0,00b4,1,0,1,0,0,000000ac
279,279,0,0054,1,0,1,0,0,000000ac
280,280,0,0058,1,0,1,0,0,00000000
281,281,0,005c,1,0,1,0,0,00000054
282,282,0,0068,1,0,1,0,0,00000054
283,283,0,006c,1,0,1,0,0,00000000
284,284,0,0070,1,0,1,0,0,00000068
285,285,0,0070,1,0,1,0,0,00000068
286,286,0,0070,1,0,1,0,0,00000068
287,287,0,0074,1,0,1,0,0,0000006c
288,288,0,0078,1,0,1,0,0,00000070
289,289,0,007c,1,0,1,0,0,00000074
290,290,0,0080,1,0,1,0,0,00000078
291,291,0,0084,1,0,1,0,0,0000007c
292,292,0,0088,1,0,1,0,0,00000080
293,293,0,008c,1,0,1,0,0,00000084
294,294,0,0090,1,0,1,0,0,00000088
295,295,0,0090,1,0,1,0,0,00000088
296,296,0,0090,1,0,1,0,0,00000088
297,297,0,0094,1,0,1,0,0,0000008c
298,298,0,0094,1,0,1,0,0,0000008c
299,299,0,0098,1,0,1,0,0,00000090
300,300,0,009c,1,0,1,0,0,00000094
301,301,0,00a0,1,0,1,0,0,00000098
302,302,0,00a4,1,0,1,0,0,0000009c
303,303,0,00a8,1,0,1,0,0,000000a0
304,304,0,00ac,1,0,1,0,0,000000a4
305,305,0,00ac,1,0,1,0,0,000000a4
306,306,0,00ac,1,0,1,0,0,000000a4
307,307,0,00b0,1,0,1,0,0,000000a8
308,308,0,00b4,1,0,1,0,0,000000ac
309,309,0,0054,1,0,1,0,0,000000ac
310,310,0,0058,1,0,1,0,0,00000000
311,311,0,005c,1,0,1,0,0,00000054
312,312,0,0068,1,0,1,0,0,00000054
313,313,0,006c,1,0,1,0,0,00000000
314,314,0,0070,1,0,1,0,0,00000068
315,315,0,0070,1,0,1,0,0,00000068
316,316,0,0070,1,0,1,0,0,00000068
317,317,0,0074,1,0,1,0,0,0000006c
318,318,0,0078,1,0,1,0,0,00000070
319,319,0,007c,1,0,1,0,0,00000074
320,320,0,0080,1,0,1,0,0,00000078
321,321,0,0084,1,0,1,0,0,0000007c
322,322,0,0088,1,0,1,0,0,00000080
323,323,0,008c,1,0,1,0,0,00000084
324,324,0,0090,1,0,1,0,0,00000088
325,325,0,0090,1,0,1,0,0,00000088
326,326,0,0090,1,0,1,0,0,00000088
327,327,0,0094,1,0,1,0,0,0000008c
328,328,0,0094,1,0,1,0,0,0000008c
329,329,0,0098,1,0,1,0,0,00000090
330,330,0,009c,1,0,1,0,0,00000094
331,331,0,00a0,1,0,1,0,0,00000098
332,332,0,00a4,1,0,1,0,0,0000009c
333,333,0,00a8,1,0,1,0,0,000000a0
334,334,0,00ac,1,0,1,0,0,000000a4
335,335,0,00ac,1,0,1,0,0,000000a4
336,336,0,00ac,1,0,1,0,0,000000a4
337,337,0,00b0,1,0,1,0,0,000000a8
338,338,0,00b4,1,0,1,0,0,000000ac
339,339,0,0054,1,0,1,0,0,000000ac
340,340,0,0058,1,0,1,0,0,00000000
341,341,0,005c,1,0,1,0,0,00000054
342,342,0,0068,1,0,1,0,0,00000054
343,343,0,006c,1,0,1,0,0,00000000
344,344,0,0070,1,0,1,0,0,00000068
345,345,0,0070,1,0,1,0,0,00000068
346,346,0,0070,1,0,1,0,0,00000068
347,347,0,0074,1,0,1,0,0,0000006c
348,348,0,0078,1,0,1,0,0,00000070
349,349,0,007c,1,0,1,0,0,00000074
350,350,0,0080,1,0,1,0,0,00000078
351,351,0,0084,1,0,1,0,0,0000007c
352,352,0,0088,1,0,1,0,0,00000080
353,353,0,008c,1,0,1,0,0,00000084
354,354,0,0090,1,0,1,0,0,00000088
355,355,0,0090,1,0,1,0,0,00000088
356,356,0,0090,1,0,1,0,0,00000088
357,357,0,0094,1,0,1,0,0,0000008c
358,358,0,0094,1,0,1,0,0,0000008c
359,359,0,0098,1,0,1,0,0,00000090
360,360,0,009c,1,0,1,0,0,00000094
361,361,0,00a0,1,0,1,0,0,00000098
362,362,0,00a4,1,0,1,0,0,0000009c
363,363,0,00a8,1,0,1,0,0,000000a0
364,364,0,00ac,1,0,1,0,0,000000a4
365,365,0,00ac,1,0,1,0,0,000000a4
366,366,0,00ac,1,0,1,0,0,000000a4
367,367,0,00b0,1,0,1,0,0,000000a8
368,368,0,00b4,1,0,1,0,0,000000ac
369,369,0,0054,1,0,1,0,0,000000ac
370,370,0,0058,1,0,1,0,0,00000000
371,371,0,005c,1,0,1,0,0,00000054
372,372,0,0068,1,0,1,0,0,00000054
373,373,0,006c,1,0,1,0,0,00000000
374,374,0,0070,1,0,1,0,0,00000068
375,375,0,0070,1,0,1,0,0,00000068
376,376,0,0070,1,0,1,0,0,00000068
377,377,0,0074,1,0,1,0,0,0000006c
378,378,0,0078,1,0,1,0,0,00000070
379,379,0,007c,1,0,1,0,0,00000074
380,380,0,0080,1,0,1,0,0,00000078
381,381,0,0084,1,0,1,0,0,0000007c
382,382,0,0088,1,0,1,0,0,00000080
383,383,0,008c,1,0,1,0,0,00000084
384,384,0,0090,1,0,1,0,0,00000088
385,385,0,0090,1,0,1,0,0,00000088
386,386,0,0090,1,0,1,0,0,00000088
387,387,0,0094,1,0,1,0,0,0000008c
388,388,0,0094,1,0,1,0,0,0000008c
389,389,0,0098,1,0,1,0,0,00000090
390,390,0,009c,1,0,1,0,0,00000094
391,391,0,00a0,1,0,1,0,0,00000098
392,392,0,00a4,1,0,1,0,0,0000009c
393,393,0,00a8,1,0,1,0,0,000000a0
394,394,0,00ac,1,0,1,0,0,000000a4
395,395,0,00ac,1,0,1,0,0,000000a4
396,396,0,00ac,1,0,1,0,0,000000a4
397,397,0,00b0,1,0,1,0,0,000000a8
398,398,0,00b4,1,0,1,0,0,000000ac
399,399,0,0054,1,0,1,0,0,000000ac
400,400,0,0058,1,0,1,0,0,00000000
401,401,0,005c,1,0,1,0,0,00000054
402,402,0,0068,1,0,1,0,0,00000054
403,403,0,006c,1,0,1,0,0,00000000
404,404,0,0070,1,0,1,0,0,00000068
405,405,0,0070,1,0,1,0,0,00000068
406,406,0,0070,1,0,1,0,0,00000068
407,407,0,0074,1,0,1,0,0,0000006c
408,408,0,0078,1,0,1,0,0,00000070
409,409,0,007c,1,0,1,0,0,00000074
410,410,0,0080,1,0,1,0,0,00000078
411,411,0,0084,1,0,1,0,0,0000007c
412,412,0,0088,1,0,1,0,0,00000080
413,413,0,008c,1,0,1,0,0,00000084
414,414,0,0090,1,0,1,0,0,00000088
415,415,0,0090,1,0,1,0,0,00000088
416,416,0,0090,1,0,1,0,0,00000088
417,417,0,0094,1,0,1,0,0,0000008c
418,418,0,0094,1,0,1,0,0,0000008c
419,419,0,0098,1,0,1,0,0,00000090
420,420,0,009c,1,0,1,0,0,00000094
421,421,0,00a0,1,0,1,0,0,00000098
422,422,0,00a4,1,0,1,0,0,0000009c
423,423,0,00a8,1,0,1,0,0,000000a0
424,424,0,00ac,1,0,1,0,0,000000a4
425,425,0,00ac,1,0,1,0,0,000000a4
426,426,0,00ac,1,0,1,0,0,000000a4
427,427,0,00b0,1,0,1,0,0,000000a8
428,428,0,00b4,1,0,1,0,0,000000ac
429,429,0,0054,1,0,1,0,0,000000ac
430,430,0,0058,1,0,1,0,0,00000000
431,431,0,005c,1,0,1,0,0,00000054
432,432,0,0068,1,0,1,0,0,00000054
433,433,0,006c,1,0,1,0,0,00000000
434,434,0,0070,1,0,1,0,0,00000068
435,435,0,0070,1,0,1,0,0,00000068
436,436,0,0070,1,0,1,0,0,00000068
437,437,0,0074,1,0,1,0,0,0000006c
438,438,0,0078,1,0,1,0,0,00000070
439,439,0,007c,1,0,1,0,0,00000074
440,440,0,0080,1,0,1,0,0,00000078
441,441,0,0084,1,0,1,0,0,0000007c
442,442,0,0088,1,0,1,0,0,00000080
443,443,0,008c,1,0,1,0,0,00000084
444,444,0,0090,1,0,1,0,0,00000088
445,445,0,0090,1,0,1,0,0,00000088
446,446,0,0090,1,0,1,0,0,00000088
447,447,0,0094,1,0,1,0,0,0000008c
448,448,0,0094,1,0,1,0,0,0000008c
449,449,0,0098,1,0,1,0,0,00000090
450,450,0,009c,1,0,1,0,0,00000094
451,451,0,00a0,1,0,1,0,0,00000098
452,452,0,00a4,1,0,1,0,0,0000009c
453,453,0,00a8,1,0,1,0,0,000000a0
454,454,0,00ac,1,0,1,0,0,000000a4
455,455,0,00ac,1,0,1,0,0,000000a4
456,456,0,00ac,1,0,1,0,0,000000a4
457,457,0,00b0,1,0,1,0,0,000000a8
458,458,0,00b4,1,0,1,0,0,000000ac
459,459,0,0054,1,0,1,0,0,000000ac
460,460,0,0058,1,0,1,0,0,00000000
461,461,0,005c,1,0,1,0,0,00000054
462,462,0,0068,1,0,1,0,0,00000054
463,463,0,006c,1,0,1,0,0,00000000
464,464,0,0070,1,0,1,0,0,00000068
465,465,0,0070,1,0,1,0,0,00000068
466,466,0,0070,1,0,1,0,0,00000068
467,467,0,0074,1,0,1,0,0,0000006c
468,468,0,0078,1,0,1,0,0,00000070
469,469,0,007c,1,0,1,0,0,00000074
470,470,0,0080,1,0,1,0,0,00000078
471,471,0,0084,1,0,1,0,0,0000007c
472,472,0,0088,1,0,1,0,0,00000080
473,473,0,008c,1,0,1,0,0,00000084
474,474,0,0090,1,0,1,0,0,00000088
475,475,0,0090,1,0,1,0,0,00000088
476,476,0,0090,1,0,1,0,0,00000088
477,477,0,0094,1,0,1,0,0,0000008c
478,478,0,0094,1,0,1,0,0,0000008c
479,479,0,0098,1,0,1,0,0,00000090
480,480,0,009c,1,0,1,0,0,00000094
481,481,0,00a0,1,0,1,0,0,00000098
482,482,0,00a4,1,0,1,0,0,0000009c
483,483,0,00a8,1,0,1,0,0,000000a0
484,484,0,00ac,1,0,1,0,0,000000a4
485,485,0,00ac,1,0,1,0,0,000000a4
486,486,0,00ac,1,0,1,0,0,000000a4
487,487,0,00b0,1,0,1,0,0,000000a8
488,488,0,00b4,1,0,1,0,0,000000ac
489,489,0,0054,1,0,1,0,0,000000ac
490,490,0,0058,1,0,1,0,0,00000000
491,491,0,005c,1,0,1,0,0,00000054
492,492,0,0068,1,0,1,0,0,00000054
493,493,0,006c,1,0,1,0,0,00000000
494,494,0,0070,1,0,1,0,0,00000068
495,495,0,0070,1,0,1,0,0,00000068
496,496,0,0070,1,0,1,0,0,00000068
497,497,0,0074,1,0,1,0,0,0000006c
498,498,0,0078,1,0,1,0,0,00000070
499,499,0,007c,1,0,1,0,0,00000074
500,500,0,0080,1,0,1,0,0,00000078
501,501,0,0084,1,0,1,0,0,0000007c
502,502,0,0088,1,0,1,0,0,00000080
503,503,0,008c,1,0,1,0,0,00000084
504,504,0,0090,1,0,1,0,0,00000088
505,505,0,0090,1,0,1,0,0,00000088
506,506,0,0090,1,0,1,0,0,00000088
507,507,0,0094,1,0,1,0,0,0000008c
508,508,0,0094,1,0,1,0,0,0000008c
509,509,0,0098,1,0,1,0,0,00000090
510,510,0,009c,1,0,1,0,0,00000094
511,511,0,00a0,1,0,1,0,0,00000098
512,512,0,00a4,1,0,1,0,0,0000009c
513,513,0,00a8,1,0,1,0,0,000000a0
514,514,0,00ac,1,0,1,0,0,000000a4
515,515,0,00ac,1,0,1,0,0,000000a4
516,516,0,00ac,1,0,1,0,0,000000a4
517,517,0,00b0,1,0,1,0,0,000000a8
518,518,0,00b4,1,0,1,0,0,000000ac
519,519,0,0054,1,0,1,0,0,000000ac
520,520,0,0058,1,0,1,0,0,00000000
521,521,0,005c,1,0,1,0,0,00000054
522,522,0,0068,1,0,1,0,0,00000054
523,523,0,006c,1,0,1,0,0,00000000
524,524,0,0070,1,0,1,0,0,00000068
525,525,0,0070,1,0,1,0,0,00000068
526,526,0,0070,1,0,1,0,0,00000068
527,527,0,0074,1,0,1,0,0,0000006c
528,528,0,0078,1,0,1,0,0,00000070
529,529,0,007c,1,0,1,0,0,00000074
530,530,0,0080,1,0,1,0,0,00000078
531,531,0,0084,1,0,1,0,0,0000007c
532,532,0,0088,1,0,1,0,0,00000080
533,533,0,008c,1,0,1,0,0,00000084
534,534,0,0090,1,0,1,0,0,00000088
535,535,0,0090,1,0,1,0,0,00000088
536,536,0,0090,1,0,1,0,0,00000088
537,537,0,0094,1,0,1,0,0,0000008c
538,538,0,0094,1,0,1,0,0,0000008c
539,539,0,0098,1,0,1,0,0,00000090
540,540,0,009c,1,0,1,0,0,00000094
541,541,0,00a0,1,0,1,0,0,00000098
542,542,0,00a4,1,0,1,0,0,0000009c
543,543,0,00a8,1,0,1,0,0,000000a0
544,544,0,00ac,1,0,1,0,0,000000a4
545,545,0,00ac,1,0,1,0,0,000000a4
546,546,0,00ac,1,0,1,0,0,000000a4
547,547,0,00b0,1,0,1,0,0,000000a8
548,548,0,00b4,1,0,1,0,0,000000ac
549,549,0,0054,1,0,1,0,0,000000ac
550,550,0,0058,1,0,1,0,0,00000000
551,551,0,005c,1,0,1,0,0,00000054
552,552,0,0068,1,0,1,0,0,00000054
553,553,0,006c,1,0,1,0,0,00000000
554,554,0,0070,1,0,1,0,0,00000068
555,555,0,0070,1,0,1,0,0,00000068
556,556,0,0070,1,0,1,0,0,00000068
557,557,0,0074,1,0,1,0,0,0000006c
558,558,0,0078,1,0,1,0,0,00000070
559,559,0,007c,1,0,1,0,0,00000074
560,560,0,0080,1,0,1,0,0,00000078
561,561,0,0084,1,0,1,0,0,0000007c
562,562,0,0088,1,0,1,0,0,00000080
563,563,0,008c,1,0,1,0,0,00000084
564,564,0,0090,1,0,1,0,0,00000088
565,565,0,0090,1,0,1,0,0,00000088
566,566,0,0090,1,0,1,0,0,00000088
567,567,0,0094,1,0,1,0,0,0000008c
568,568,0,0094,1,0,1,0,0,0000008c
569,569,0,0098,1,0,1,0,0,00000090
570,570,0,009c,1,0,1,0,0,00000094
571,571,0,00a0,1,0,1,0,0,00000098
572,572,0,00a4,1,0,1,0,0,0000009c
573,573,0,00a8,1,0,1,0,0,000000a0
574,574,0,00ac,1,0,1,0,0,000000a4
575,575,0,00ac,1,0,1,0,0,000000a4
576,576,0,00ac,1,0,1,0,0,000000a4
577,577,0,00b0,1,0,1,0,0,000000a8
578,578,0,00b4,1,0,1,0,0,000000ac
579,579,0,0054,1,0,1,0,0,000000ac
580,580,0,0058,1,0,1,0,0,00000000
581,581,0,005c,1,0,1,0,0,00000054
582,582,0,0068,1,0,1,0,0,00000054
583,583,0,006c,1,0,1,0,0,00000000
